informal,formal,point_indexes,label,len_label
apakah indosat daerah medan mengalami gangguan min ?,apakah indosat daerah medan mengalami gangguan admin ?,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2]",10
gabisa nnti aja tanggal xnumberx xnumberx an apa 🤧,apakah tidak bisa nanti saja tanggal xnumberx - an ?,"[7, 0, 0, 0, 0, 0, 0, 8, 9, 10, 11, 16, 0, 0, 0, 0, 19, 0, 0, 0]","[8, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 3, 3, 2]",20
tai l bangsat jaringan kyk tai aja bacot l gedein tolol xl,"tai kamu . bangsat . jaringan seperti tai saja , bacot kamu . besarkan tolol kamu .","[1, 3, 0, 4, 5, 8, 0, 0, 10, 0, 11, 15, 0, 0, 0, 16, 18, 0, 0]","[2, 5, 3, 2, 4, 4, 3, 3, 5, 3, 2, 6, 3, 3, 3, 2, 5, 3, 2]",19
"saat ini saya belum punya , rencana mau minta ganti ke mastercard jadi saya minta info dulu untuk biaya administrasi bulanan nya ? dan jenis² kartunya ?","saat ini saya belum punya , rencana mau minta ganti ke mastercard . jadi saya minta info dulu untuk biaya administrasi bulanannya ? dan jenis - jenis kartunya ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 0, 25, 26, 28, 0, 29, 30, 31, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 5, 3, 2, 2, 2, 2]",32
min saya mau pembayaran via virtual account atau pembayaran e - commerce ke tokopedia dari klik bca kok gagal melulu ya ?,"admin , saya mau pembayaran via virtual account atau pembayaran e - commerce ke tokopedia dari klik bca mengapa gagal melulu ?","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 0, 22, 24, 0, 25, 0]","[5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 3, 2, 2]",26
"matiin dan menjauh bang , ngebid di salemba aja .",matikan dan menjauh bang . menawar di salemba saja .,"[1, 3, 0, 4, 5, 12, 0, 0, 0, 10, 13, 0, 9, 0]","[2, 4, 3, 2, 2, 2, 3, 3, 3, 2, 5, 3, 4, 2]",14
"kak rifat tolong menangin aku ya , aku bener2 hopeless",kak rifat tolong menangkan aku . aku benar - benar tanpa harapan .,"[1, 2, 3, 4, 5, 7, 0, 10, 0, 0, 15, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 4, 3, 3, 9, 3, 3, 3, 3, 2]",16
"dari xnumberx juli xnumberx menunggu jawaban bca . krim email sudah , twitter sudah . tidak ada jawaban sama sekali dari bca . luar biasa !","sejak xnumberx juli xnumberx menunggu jawaban bca . sudah mengirim email , sudah twitter . tidak ada jawaban sama sekali dari bca . luar biasa !","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 0, 18, 16, 20, 21, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",34
ini yg reply bowo tiktok bukan ?,apakah ini balasan bowo tiktok ?,"[1, 4, 0, 0, 5, 6, 7, 9, 0, 10, 0]","[4, 4, 3, 3, 2, 2, 2, 2, 3, 2, 2]",11
syaratnya gimana sih aku gk tau hehe,syaratnya bagaimana ? aku tidak tahu hahaha .,"[1, 4, 0, 0, 8, 0, 0, 0, 0]","[2, 5, 3, 3, 8, 3, 3, 3, 2]",9
min cek dm saya lagi yaa,"admin , periksa dm saya lagi .","[3, 0, 0, 4, 5, 7, 0, 0]","[6, 3, 3, 2, 2, 4, 3, 2]",8
min boleh tolong informasinya utk pengiriman kendaraan motor roda dua berkasnya butuh apa saja ? apakah butuk bpkb nya juga ? mohon infonya,"admin , boleh minta tolong informasinya . untuk pengiriman kendaraan bermotor roda dua , berkas yang dibutuhkan apa saja ? apakah butuh bpkb juga ? mohon informasinya .","[2, 0, 3, 4, 5, 7, 0, 8, 10, 0, 11, 12, 15, 0, 21, 16, 17, 18, 14, 0, 0, 22, 24, 0, 25, 26, 28, 0, 29, 0]","[5, 3, 4, 2, 2, 5, 3, 2, 4, 3, 2, 4, 5, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 4, 3, 4, 2]",30
"kalo netflix gak jg di unblock , gue bakalan ganti kartu","kalau netflix tidak dibuka blokirnya , saya akan ganti kartu .","[2, 0, 3, 4, 11, 0, 0, 0, 0, 0, 0, 14, 0, 0, 15, 16, 0]","[4, 3, 2, 2, 8, 3, 3, 3, 3, 3, 3, 5, 3, 3, 2, 4, 2]",17
"mas , mbak , seventeen mau upload teaser nanti malem jam xnumberx , tolong aplikasinya jangan error mulu saya mau beli paket . makasih . jangan lupa stan seventeen .","mas , mbak . seventeen ingin upload teaser nanti malam jam xnumberx . tolong aplikasinya jangan gangguan terus . saya ingin membeli paket . terima kasih . jangan lupa stan seventeen .","[1, 2, 3, 31, 0, 6, 7, 42, 0, 10, 11, 14, 0, 0, 15, 16, 17, 18, 34, 0, 21, 22, 23, 41, 0, 0, 0, 30, 0, 0, 35, 38, 0, 0, 20, 36, 37, 5, 39, 40, 9, 27, 0]","[2, 2, 2, 2, 3, 2, 2, 4, 3, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 5, 3, 3, 3, 5, 3, 3, 7, 2, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2]",43
ini ada di menu apa siih,ini ada di menu apa ?,"[1, 2, 3, 4, 5, 8, 0, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 2]",9
untungnya aku download aplikasi gojek hihiiw terimakasih,"untungnya aku download aplikasi gojek hahaha , terima kasih .","[1, 2, 3, 4, 5, 6, 12, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 9, 3, 3, 3, 3, 3, 2]",13
"sore min , mohon respon dm ya untuk kendala verifikasi pembayaran yg saya alami terimakasih .",selamat sore admin . mohon respon dm untuk kendala verifikasi pembayaran yang saya alami . terima kasih .,"[1, 16, 0, 0, 5, 6, 8, 0, 9, 10, 11, 13, 0, 14, 17, 0, 4, 0]","[4, 4, 3, 3, 2, 2, 2, 3, 2, 2, 2, 4, 3, 2, 7, 3, 2, 2]",18
"xnumberx , samsung m30 , sunsetroad kuta bali , restart udah xnumberx x","xnumberx , samsung m30 , sunsetroad kuta bali , restart sudah xnumberx x .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 0, 21, 22, 23, 24, 25, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 4, 2]",26
lagi pada beli motor gan masih inden xnumberx taun,"lagi pada beli motor , gan . masih inden xnumberx tahun .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 0, 0, 0]","[2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2]",16
tp dr hari sabtu udh ada di kurir . masa smpe skrng blm sampai . katany jne yes tp udh xnumberx hari g sampai .,"tapi dari hari sabtu sudah ada di kurir , kenapa sampai sekarang belum sampai ? katanya jne yes , tapi sudah xnumberx hari tidak sampai .","[3, 0, 0, 4, 7, 0, 0, 8, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 24, 25, 29, 0, 0, 0, 30, 31, 32, 33, 36, 0, 23, 37, 0]","[5, 3, 3, 2, 4, 3, 3, 2, 2, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 2, 6, 3, 3, 3, 2, 2, 2, 2, 5, 3, 5, 2, 2]",38
bca mobile udah berjalan dengan baik di android xnumberx per update hari ini . thanks,bca mobile sudah berjalan dengan baik di android xnumberx per update hari ini . terima kasih .,"[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 0, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 2]",20
bismillah jawaban : a yuk ikutan gaes xuserx xuserx xuserx xnumberx,bismillah . jawaban : a . mari ikutan kawan xuserx xuserx xuserx xnumberx .,"[1, 2, 3, 4, 6, 0, 9, 0, 0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[2, 4, 2, 2, 5, 3, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",23
"kak ko saya gabisa beli paket ya ? saya mau beli yg xnumberx , pulsa saya juga pas xnumberx . tapi disini malah tulisannya pulsa tidak cukup ?","kak . kenapa saya tidak bisa membeli paket ? saya mau membeli yang xnumberx , pulsa saya juga tepat xnumberx . tetapi disini tulisannya adalah pulsa tidak cukup ?","[1, 27, 0, 21, 0, 0, 0, 9, 0, 10, 11, 14, 0, 0, 15, 16, 17, 18, 19, 3, 33, 23, 0, 24, 25, 26, 29, 20, 0, 31, 0, 32, 34, 7, 35, 36, 0]","[2, 2, 3, 2, 3, 3, 3, 2, 3, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 5, 4, 3, 2, 3, 4, 4, 5, 2, 2, 2]",37
"min , gopay sama cash gak ada perbedaan jumlah tarif yah ?","admin , tidak adakah perbedaan jumlah tarif antara gopay dengan cash ?","[2, 0, 10, 4, 5, 7, 0, 14, 0, 0, 11, 12, 3, 0, 15, 0]","[4, 3, 5, 2, 2, 4, 3, 2, 3, 3, 2, 2, 4, 3, 2, 2]",16
krn anda nabungnya di bank sampah . - andi,karena anda menabungnya di bank sampah . - andi,"[2, 0, 5, 0, 0, 6, 7, 8, 9, 10, 11, 0]","[4, 3, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2]",12
halo . kl saya isi gopay tp gopaynya ga masuk . saya ngadu ke siapa ya ? aplikasi mobile bank sudah berhasil masuk soalnya .,"halo . halo saya isi gopay tapi gopay - nya tidak masuk , saya melaporkan ke siapa ? aplikasi mobile bank sudah berhasil masuk soalnya .","[1, 2, 4, 0, 5, 6, 7, 8, 10, 0, 11, 15, 0, 0, 0, 17, 0, 20, 0, 0, 21, 23, 0, 24, 25, 26, 27, 28, 29, 30, 31, 32, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 4, 3, 2, 7, 3, 3, 3, 4, 3, 4, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",33
"udah aku dm ya min , tolong responnya .",sudah aku dm ya min . tolong responnya .,"[2, 0, 3, 4, 5, 10, 0, 8, 9, 11, 7, 0]","[4, 3, 2, 2, 2, 2, 3, 2, 2, 4, 2, 2]",12
ku bisa dulu bgt awal awal disuruh upgrade,aku bisa sangat dahulu awal - awal disuruh upgrade .,"[2, 0, 6, 0, 0, 0, 7, 8, 9, 10, 0]","[4, 3, 5, 3, 3, 3, 4, 2, 2, 4, 2]",11
ternuata memang sinyal anda ga bisa masuk kamar kos saya,ternyata memang sinyal anda tidak bisa masuk kamar kos saya .,"[4, 0, 0, 0, 5, 6, 8, 0, 9, 10, 11, 12, 13, 0]","[4, 3, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2, 4, 2]",14
yauda mana kode promo buat milo nya ? hahaha ngga deng,"yasudah , dimana kode promo untuk milonya ? hahaha , tidak deh .","[4, 0, 0, 0, 5, 7, 0, 9, 0, 10, 11, 14, 0, 0, 0]","[7, 3, 3, 3, 2, 4, 3, 4, 3, 2, 2, 7, 3, 3, 2]",15
akun ini gk bisa sy dm kaka,"akun ini tidak bisa saya dm , kakak .","[1, 2, 4, 0, 6, 0, 8, 0, 0]","[2, 2, 4, 3, 4, 3, 6, 3, 2]",9
sambil nunggu pesenan siomay gulai teh kuaci baksonya jadi,sambil menunggu pesanan siomay gulai tek kuaci baksonya jadi .,"[1, 5, 0, 0, 0, 6, 7, 8, 9, 11, 0, 12, 13, 14, 15, 16, 0]","[2, 5, 3, 3, 3, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 4, 2]",17
seneng liatnya . ub is not ub without this man . legend !,senang melihatnya . ub bukanlah ub tanpa pria ini . legenda !,"[5, 0, 0, 0, 0, 6, 9, 0, 0, 13, 0, 0, 0, 15, 0, 16, 0]","[5, 3, 3, 3, 3, 2, 4, 3, 3, 6, 3, 3, 3, 4, 3, 2, 2]",17
info resi es196539295kr sudah sampai mana ya ?,informasi resi es196539295kr sudah sampai mana ya ?,"[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17
kartu sim card xl saya sudah hilang dan saya ingin mengaktifasi nomor xl saya apakah bisa ? caranya bagaimana ?,kartu sim xl saya sudah hilang dan saya ingin mengaktifkan nomor xl saya . apakah bisa ? caranya bagaimana ?,"[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 14, 0, 0, 0, 15, 16, 17, 18, 19, 20, 21, 22, 23, 0]","[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2]",24
ini gimana ya kok bisa terblokir,ini bagaimana ? mengapa bisa terblokir ?,"[1, 5, 0, 0, 0, 6, 7, 8, 9, 0]","[2, 6, 3, 3, 3, 2, 2, 2, 4, 2]",10
makasih xuserx duit jajan saya ditambahi love gojek hwehehehe,"terimakasih xuserx , uang jajan saya ditambahi love gojek hahaha .","[3, 0, 0, 4, 5, 7, 0, 8, 9, 10, 11, 12, 13, 18, 0, 0, 0, 0, 0]","[4, 3, 3, 2, 2, 5, 3, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 3, 2]",19
woy min paket gue kok g nyampe2 ya . mustinya xnumberx hari yg llu udh nyampe .,hai admin . paket saya mengapa tidak sampai - sampai ? mestinya xnumberx hari yang lalu sudah sampai .,"[13, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 17, 18, 19, 20, 29, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0]","[5, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",31
ya ampun semoga cepet masuk ya ka saldonya . xuserx min cepet ditindaklanjutin dong masalahnya,semoga cepat masuk kak saldonya . admin xuserx mohon cepat ditindaklanjuti masalahnya .,"[3, 0, 0, 6, 0, 0, 9, 0, 0, 10, 11, 12, 13, 14, 18, 0, 0, 0, 21, 0, 0, 22, 0]","[2, 3, 3, 4, 3, 3, 4, 3, 3, 2, 2, 4, 2, 2, 5, 3, 3, 3, 2, 3, 3, 4, 2]",23
bila ada daftar kontaknya tolong dishare dong linknya min,"bila ada daftar kontaknya , tolong dibagikan linknya min .","[1, 2, 3, 4, 5, 6, 11, 0, 0, 0, 0, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 4, 2]",15
"min , hadiah voucher zalora yang didapat dari daily check in sampe kapan berlakunya ?","admin , hadiah voucher zalora yang didapat dari daily check in sampai kapan berlakunya ?","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0, 18, 19, 20, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2]",21
mau nge cancel gabisa tlg cek dm,mau membatalkan tidak bisa . tolong cek dm .,"[1, 9, 0, 0, 0, 0, 0, 0, 0, 10, 11, 0]","[2, 8, 3, 3, 3, 3, 3, 3, 3, 2, 4, 2]",12
withdraw saldo gak masuk2 ke bri saya .,mengambil saldo tidak masuk - masuk ke bri saya .,"[4, 0, 0, 0, 6, 0, 8, 0, 9, 10, 11, 12, 0]","[4, 3, 3, 3, 4, 3, 5, 3, 2, 2, 2, 2, 2]",13
tapi ka di saat orng situ nelfon saya ntr di kirimkan password rahasia dan ini bener² dri sms ( telkomsel ) apakah boong apa benar ?,"tetapi kak , orang kalian menelpon saya dan menyebutkan bahwa akan dikirimkan password rahasia , dan benar - benar dari sms ( telkomsel . apakah ini benar ?","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 17, 31, 16, 32, 0, 0, 0, 24, 25, 27, 0, 19, 0, 0, 0, 23, 33, 0]","[9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 5, 7, 4, 3, 3, 3, 2, 2, 4, 3, 2, 3, 3, 3, 6, 2, 2]",34
"ga bakalan dibales , soalnya mereka ga ada yg jomblo","tidak akan dibalas . karena , mereka tidak ada yang lajang .","[5, 0, 0, 0, 0, 7, 0, 9, 0, 14, 0, 0, 0, 0, 0]","[8, 3, 3, 3, 3, 2, 3, 4, 3, 6, 3, 3, 3, 3, 2]",15
"selamat malam xuserx mau tanya , kenapa bonus kuota aplikasi nya gak bisa di pake ? malah kesedot terus kuota utama nya . terimakasih","selamat malam xuserx mau tanya , kenapa bonus kuota aplikasinya tidak bisa dipakai ? malah tersedot terus kuota utamanya . terima kasih .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 0, 0, 18, 0, 0, 19, 21, 0, 22, 23, 26, 0, 0, 28, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 4, 3, 3, 2, 4, 3, 2, 2, 4, 3, 3, 6, 3, 2]",29
jp xphonex . paket gua kemana ! ni ngak ada tanggapan sekali setan . kurirnya tolol cs budeg,jp xphonex . paket saya kemana ! ini tidak ada tanggapan sama sekali setan . kurirnya bodoh cs tuli .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 12, 0, 0, 13, 14, 15, 16, 17, 18, 21, 0, 0, 24, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 5, 3, 3, 2, 4, 2, 2, 2, 2, 4, 3, 3, 5, 3, 3, 2]",25
terima kasih xuserx karena sudah dikasi voucher potongan pulsa xpercentx .,terima kasih xuserx . karena sudah diberikan voucher potongan pulsa xpercentx .,"[1, 2, 3, 4, 5, 19, 7, 10, 0, 0, 11, 12, 13, 14, 15, 16, 17, 18, 20, 6, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2]",21
penjualan tiket kereta api masih perbaikan ya dr kmrn ?,apakah penjualan tiket kereta api masih perbaikan dari kemarin ?,"[1, 2, 3, 4, 5, 6, 12, 0, 0, 0, 0, 0, 13, 0]","[4, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 2, 2]",14
aq pikir cuman saya doank . sama nih,"saya pikir , hanya saya saja . sama ini .","[4, 0, 8, 0, 2, 0, 0, 0, 9, 11, 0, 0]","[2, 3, 7, 3, 2, 3, 3, 3, 2, 5, 3, 2]",12
ini xuserx bener2 aneh . paket data masih ada tapi dibilang ga ada . = = a pas browsing & download malah ditarik dari pulsa,xuserx benar - benar aneh . paket data masih ada tetapi dikatakan tidak ada . saat browsing dan download malah ditarik dari pulsa .,"[2, 0, 3, 4, 7, 0, 0, 8, 9, 10, 11, 12, 16, 0, 0, 0, 17, 22, 0, 0, 0, 0, 23, 25, 0, 26, 27, 28, 29, 30, 0]","[2, 3, 2, 2, 6, 3, 3, 2, 2, 2, 2, 2, 6, 3, 3, 3, 2, 4, 3, 3, 3, 3, 2, 4, 3, 2, 2, 2, 2, 4, 2]",31
"siang admin , saya mau tanya . untuk wilayah depok , sleman , diy jaringan smartfrennya lagi gangguan kah ?","siang admin , saya mau bertanya . apakah jaringan smartfren untuk wilayah depok , sleman , daerah istimewa yogyakarta sedang gangguan ?","[1, 2, 3, 4, 5, 7, 0, 15, 9, 10, 11, 12, 13, 21, 0, 16, 17, 8, 0, 0, 0, 23, 0, 24, 0]","[2, 2, 2, 2, 2, 4, 3, 4, 2, 2, 2, 2, 2, 7, 3, 2, 2, 4, 3, 3, 3, 2, 3, 2, 2]",25
"saya bayar esamsat di tokopedia , jika sudah lewat xnumberx hari apakah pembayaran saya tidak berlaku lagi ?","saya bayar e - samsat di tokopedia . jika sudah lewat xnumberx hari , apakah pembayaran saya tidak berlaku lagi ?","[1, 2, 5, 0, 0, 6, 7, 8, 9, 11, 19, 12, 13, 14, 15, 16, 17, 18, 10, 20, 21, 22, 23, 24, 25, 26, 0]","[2, 2, 6, 3, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",27
"hai min , mohon info untuk resi jd xphonex apakah akan diantarkan ke tujuan hari ini ? terima kasih",hi admin . mohon informasikan untuk resi jd xphonex apakah akan diantarkan ke tujuan hari ini ? terima kasih .,"[4, 0, 0, 0, 15, 0, 7, 8, 9, 10, 11, 12, 13, 14, 16, 6, 17, 18, 19, 20, 21, 22, 23, 0]","[6, 3, 3, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 4, 2]",24
min nomor saya xnumberx kok gabisa masuk ya ke aplikasi,"admin , mengapa nomor saya xnumberx tidak bisa masuk ke aplikasi ?","[2, 0, 3, 4, 5, 6, 7, 11, 0, 0, 0, 13, 0, 14, 15, 0]","[6, 3, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2, 3, 2, 4, 2]",16
"kak xuserx check dm ya , terimakasih","kak xuserx , cek dm ya , terima kasih .","[1, 2, 3, 4, 8, 0, 7, 10, 6, 0, 0]","[2, 2, 2, 2, 2, 3, 2, 7, 4, 3, 2]",11
go - kuda cc xuserx lu sikat deh tuh !,"go - kuda , xuserx silakan kamu ambil itu !","[1, 2, 3, 5, 0, 6, 7, 12, 0, 0, 0, 0, 13, 0]","[2, 2, 2, 4, 3, 2, 2, 7, 3, 3, 3, 3, 2, 2]",14
invite donk biar bisa pm . terima kasih,"tolong undang , agar dapat mengirim pm . terima kasih .","[7, 0, 0, 0, 0, 0, 0, 8, 9, 10, 11, 0]","[9, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 2]",12
halo xuserx apa three lagi gangguan ? kenapa lemot bgt internet sy,halo xuserx apa three sedang gangguan ? kenapa lambat sekali internet saya .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 15, 0, 0, 0, 0, 17, 0, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 5, 3, 3, 3, 3, 5, 3, 2]",18
maaf ini kenapa kokoh kokoh enciti jadi kang ojol yak wkwkwkkw,"maaf , kenapa kakak - kakak nct menjadi tukang ojek online ? hahaha .","[1, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 3, 16, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",21
kalau gitu juga saya juga tau . saya kan nanya apa ada kemungkinan menghubungi kurir . alamat tujuan pengiriman jelas . status diantar kurir . masa sehari . yaudalah .,kalau begitu juga saya juga tahu . saya tanya apa ada kemungkinan menghubungi kurir . alamat tujuan pengiriman jelas . status diantar kurir . masa sehari . ya sudah .,"[1, 3, 0, 4, 5, 7, 0, 8, 12, 0, 0, 0, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 0, 0, 34, 0]","[2, 4, 3, 2, 2, 4, 3, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2]",35
perlu ada kampanye tertib lalu lintas .,perlu adanya kampanye tertib lalu lintas .,"[1, 3, 0, 4, 5, 6, 7, 8, 0]","[2, 4, 3, 2, 2, 2, 2, 2, 2]",9
tolong cek pesan dari saya ada yang mencoba masuk ke akun ibanking saya sampe terblokir,tolong cek pesan dari saya ada yang mencoba masuk ke akun i - banking saya sampai terblokir .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 0, 0, 0, 17, 0, 18, 19, 20, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 4, 3, 2, 2, 4, 2]",21
sudah saya kirim min mohon di cek,"saya sudah kirim , admin . mohon dicek .","[2, 3, 1, 5, 0, 8, 0, 0, 0]","[2, 2, 2, 6, 3, 5, 3, 3, 2]",9
bpjs kesehatan di kategori a xuserx xuserx xuserx .,bpjs kesehatan di kategori a xuserx xuserx xuserx .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",19
driver di jogja pada ngapain ea kok sibuk semuaa hh laper neh,driver di jogjakarta sedang apa ? mengapa sibuk semua ? lapar nih .,"[1, 2, 9, 0, 0, 0, 0, 0, 0, 10, 17, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 8, 3, 3, 3, 3, 3, 3, 2, 7, 3, 3, 3, 3, 3, 3, 2]",18
karena udah nemu tambatan hati yang baru mas . . .,karena sudah menemukan tambatan hati yang baru mas .,"[1, 5, 0, 0, 0, 6, 7, 8, 9, 10, 11, 14, 0, 0, 0]","[2, 5, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2]",15
"iya klo cancel bisa , maksudnya gabisa transaksi krn layarnya gabisa diapa2in","ya kalau cancel bisa , maksudnya tidak bisa transaksi karena layarnya tidak bisa diapa - apakan .","[3, 0, 0, 4, 5, 6, 7, 10, 0, 0, 12, 0, 13, 16, 0, 0, 17, 20, 0, 0, 0]","[5, 3, 3, 2, 2, 2, 2, 5, 3, 3, 4, 3, 2, 5, 3, 3, 2, 7, 3, 3, 2]",21
"aku salut sekali sama abangnya , niat banget ! boleh kali abangnya nih dikasi bonus",aku salut sekali sama abangnya . niat sekali ! boleh sekali abangnya diberi bonus .,"[1, 2, 3, 4, 5, 6, 8, 0, 10, 0, 11, 13, 0, 14, 18, 0, 0, 0, 19, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 2, 4, 3, 2, 4, 3, 3, 3, 4, 2]",20
bagaimana caranya menghapus akun gojek ? terima kasih,bagaimana caranya menghapus akun gojek ? terimakasih .,"[1, 2, 3, 4, 5, 6, 7, 10, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2]",11
owhh haha typo bikin salah paham,typo membuat salah paham .,"[5, 0, 0, 0, 0, 6, 8, 0, 9, 10, 0]","[2, 3, 3, 3, 3, 2, 4, 3, 2, 4, 2]",11
