informal,formal,point_indexes,label,len_label
aamiin . semoga juga sinyal internet indosat nggak ilang - iangan terus ya . aku belum berniat ganti provider soalnya .,amin . semoga juga sinyal internet indosat tidak hilang - hilangan terus . karena aku belum berniat mengganti provider .,"[4, 0, 0, 0, 5, 6, 7, 8, 9, 13, 0, 0, 0, 16, 0, 0, 18, 0, 19, 20, 21, 23, 0, 25, 0, 26, 0]","[4, 3, 3, 3, 2, 2, 2, 2, 2, 5, 3, 3, 3, 5, 3, 3, 2, 3, 4, 2, 2, 4, 3, 2, 3, 2, 2]",27
mau nanya klo paket bayar di tujuan msh bisa ga,mau tanya kalau paket bayar di tujuan masih bisa tidak ?,"[1, 5, 0, 0, 0, 6, 7, 8, 11, 0, 0, 13, 0, 0]","[2, 5, 3, 3, 3, 2, 2, 2, 4, 3, 3, 5, 3, 2]",14
"coba cek dmnya yaya , kaya sepupu gua lu namanya yaya",coba periksa dm - nya yaya . kamu seperti sepupu saya bernama yaya .,"[1, 3, 0, 5, 0, 6, 9, 0, 0, 13, 0, 0, 0, 14, 15, 0]","[2, 4, 3, 5, 3, 2, 6, 3, 3, 5, 3, 3, 3, 2, 4, 2]",16
haloo xxxuserxxx kok grabfoodmu gbs dari kmrn knp - _ -,halo xxxuserxxx . mengapa grabfood kamu tidak bisa digunakan sejak kemarin ?,"[1, 3, 0, 4, 5, 6, 8, 0, 9, 10, 11, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 2, 2, 2, 5, 3, 2, 2, 2, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",25
halo xxxuserxxx temen saya transfer via gopay kok blm masuk ya,"halo xxxuserxxx , teman saya transfer melalui gopay kenapa belum masuk ?","[1, 2, 3, 4, 5, 7, 0, 8, 10, 0, 11, 12, 16, 0, 0, 0, 18, 0, 0]","[2, 2, 2, 2, 2, 5, 3, 2, 4, 3, 2, 2, 5, 3, 3, 3, 4, 3, 2]",19
oh okey terimakasih banyak info nya,"oh , oke , terima kasih banyak infonya .","[1, 2, 5, 0, 0, 6, 8, 0, 0]","[2, 4, 6, 3, 3, 2, 5, 3, 2]",9
udah xxxnumberxxx hari say . template csnya sih suruh nunggu terus xxxnumberxxx x24 jam . tp ga pernah dibalik2in uangnya .,sudah xxxnumberxxx hari say . template csnya suruh menunggu terus - menerus xxxnumberxxx x24 jam . tetapi tidak pernah dikembalikan uangnya .,"[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 0, 17, 0, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 0, 0, 33, 0, 0, 0, 34, 35, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 3, 5, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 4, 3, 3, 3, 2, 2, 2]",36
baiklah kak yuk ke dm xxxuserxxx atau cek link ini . terima kasih - mindy,"baiklah kak , yuk ke dm xxxuserxxx atau cek link ini . terima kasih - mindy .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 0]","[2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",21
"kalo jaringan xxxuserxxx jelek gini pas waktu punya pacar tapi posisi ldr ' an , auto putus kayaknya .","kalau jaringan xxxuserxxx jelek begini saat waktu punya pacar tapi posisi ldran , auto putus sepertinya .","[2, 0, 3, 4, 5, 6, 7, 10, 0, 0, 11, 12, 13, 14, 15, 19, 0, 0, 0, 20, 21, 23, 0, 24, 0]","[4, 3, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2, 4, 3, 2, 2]",25
sedang menuju hari yang bikin panik,sedang menuju hari yang membuat panik .,"[1, 2, 3, 4, 6, 0, 7, 0]","[2, 2, 2, 2, 4, 3, 4, 2]",8
"pak kenapa paket saya blum di antar antar , ini resinya jp xxxphonexxx","pak , kenapa paket saya belum diantar - antar ? ini resinya jp xxxphonexxx .","[1, 10, 3, 4, 8, 0, 0, 0, 11, 0, 2, 12, 13, 14, 15, 16, 17, 18, 19, 0]","[2, 2, 2, 2, 6, 3, 3, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",20
kok saya gabisa dm yaa min ?,mengapa saya tidak bisa dm min ?,"[2, 0, 5, 0, 0, 7, 0, 8, 9, 0]","[4, 3, 5, 3, 3, 2, 3, 2, 2, 2]",10
"yg dihina pun ulama , otak nya ngak ada isi ya gitu bng",yang dihina pun ulama . otaknya tidak ada isi yang begitu bang .,"[2, 0, 3, 4, 5, 10, 0, 0, 0, 0, 11, 16, 0, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 6, 3, 3, 3, 3, 2, 7, 3, 3, 3, 3, 2]",17
xxxnumberxxx rewards masih lebih dari xxxnumberxxx xxxnumberxxx xxxnumberxxx an ketika complete,xxxnumberxxx hadiah masih lebih dari xxxnumberxxx xxxnumberxxx xxxnumberxxx an ketika selesai .,"[1, 2, 3, 4, 5, 8, 0, 0, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 0, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2]",31
halo selamat malam . saya mau tanya kalo program kkb bisa dipergunakan untuk mobil bekas atau tidak ? terima kasih .,"halo , selamat malam . saya ingin bertanya , apakah program kkb dapat dipergunakan untuk mobil bekas ? terima kasih .","[1, 2, 3, 4, 5, 9, 0, 0, 0, 10, 11, 13, 0, 14, 15, 16, 19, 0, 0, 20, 21, 22, 23, 0]","[2, 4, 2, 2, 2, 7, 3, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2]",24
haloo gimana ini dengan paket saya yang ngga di kirim2 . status nya masih di simpan,"halo , bagaimana dengan paket saya yang tidak dikirim - kirim . statusnya masih disimpan .","[1, 5, 0, 0, 0, 6, 7, 8, 11, 0, 0, 13, 0, 16, 0, 0, 19, 0, 0, 0]","[2, 5, 3, 3, 3, 2, 2, 2, 6, 3, 3, 2, 3, 4, 3, 3, 5, 3, 3, 2]",20
tolong di perluas lagi ya min jangkauan jaringannya . aku tunggu kabar baiknya min .,tolong diperluas lagi ya admin jangkauan jaringannya . aku tunggu kabar baiknya admin .,"[1, 5, 0, 0, 0, 6, 8, 0, 9, 10, 11, 12, 13, 14, 15, 17, 0, 18, 0]","[2, 4, 3, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2]",19
kak ini kenapa ya padahal saya pke nomer ini kok gc bisa2 ?,kakak . mengapa padahal saya memakai nomor ini kok tidak bisa ?,"[5, 0, 11, 0, 0, 6, 2, 0, 0, 0, 0, 14, 0, 0, 16, 0, 17, 0]","[6, 3, 2, 3, 3, 2, 5, 3, 3, 3, 3, 4, 3, 3, 2, 3, 2, 2]",18
"saya ada kiriman dari uk statusnya sekarang ' unsuccessfull delivery ' pada tanggal xxxnumberxxx agustus xxxnumberxxx , kira - kira kapan dilakukan pengiriman ulang ke rumah saya ya ?","saya ada kiriman dari inggris , statusnya sekarang ' unsuccessfull delivery ' pada tanggal xxxnumberxxx agustus xxxnumberxxx . kira - kira kapan dilakukan pengiriman ulang ke rumah saya ?","[1, 2, 3, 4, 32, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 6, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 0, 45, 0]","[2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",46
ini kenapa abis bayar pascabayar jadi gaada kuotanya ya ?,kenapa setelah membayar pascabayar menjadi tidak ada kuotanya ?,"[2, 0, 5, 0, 0, 6, 10, 0, 0, 0, 11, 13, 0, 14, 0]","[2, 3, 5, 3, 3, 2, 6, 3, 3, 3, 2, 2, 3, 2, 2]",15
"ingin bertanya ke xxxuserxxx tentang grab wheelsnya , ini ditujukan untuk commuting dr satu parking spot ke parking spot lainnya ? atau untuk round trip ?","ingin bertanya ke xxxuserxxx tentang grab wheelsnya , ini ditujukan untuk commuting dari satu parking spot ke parking lainnya ? atau untuk round trip ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 0, 22, 23, 24, 25, 26, 27, 29, 0, 30, 31, 32, 33, 34, 35, 36, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",37
"itu grgr km cantik . coba kalo aku , malah ga dikembaliin sisan jujul e","itu karena kamu cantik . coba kalau aku , malah tidak dikembalikan sisanya .","[1, 5, 0, 0, 0, 6, 7, 9, 0, 10, 11, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 5, 3, 3, 3, 2, 2, 4, 3, 2, 2, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",23
wilayah pontianak bang dari xxxnumberxxx jadi xxxnumberxxx,wilayah pontianak abang dari xxxnumberxxx menjadi xxxnumberxxx .,"[1, 2, 4, 0, 5, 6, 7, 8, 9, 11, 0, 12, 13, 14, 15, 16, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 4, 2]",17
semlikum telkomsel xxxuserxxx ini jaringannya lagi kenapa si ? udah xxxnumberxxx g tapi gabisa dipakee,assalamualaikum telkomsel xxxuserxxx ini jaringannya lagi mengapa ? sudah xxxnumberxxx g tapi tidak bisa dipakai .,"[4, 0, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 15, 0, 0, 17, 0, 18, 19, 20, 21, 22, 23, 28, 0, 0, 0, 0, 0]","[4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 4, 3, 2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 2]",29
ner bener di permainkan kelangsungan hidup gue,benar - benar dipermainkan kelangsungan hidupku .,"[6, 0, 0, 0, 0, 0, 9, 0, 0, 0]","[8, 3, 3, 3, 3, 3, 5, 3, 3, 2]",10
buat apa nomer g bangsat ! l ngak liat tuch konsumen2 lain pun masalah yg sama kontol jgn berlagak conge dan tuli l goblok .,"untuk apa nomorku , kutu busuk ! kamu tidak lihat konsumen - konsumen lain ada masalah yang sama . kontol jangan berlaga congek dan tuli , kamu goblok .","[2, 0, 7, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 15, 0, 17, 0, 19, 0, 33, 21, 24, 0, 0, 26, 0, 28, 0, 29, 31, 0, 32, 34, 20, 0]","[4, 3, 8, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 5, 3, 4, 3, 4, 3, 2, 2, 4, 3, 3, 2, 3, 4, 3, 2, 5, 3, 2, 4, 2, 2]",35
admin tolong ini ada apa dengan toko saya ?,"admin . tolong ini , ada apa dengan toko saya ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0]","[2, 4, 2, 4, 2, 2, 2, 2, 2, 2, 2]",11
"kalo wifi mati n paket data mau beli ga bisa , gimana cara ' a akses app m3 ' a min xxxuserxxx ? ada² aja .","kalau wifi mati dan paket data mau beli tidak bisa , bagaimana caranya mengakses aplikasi m3 admin xxxuserxxx ?","[2, 0, 3, 4, 6, 0, 7, 8, 9, 11, 0, 12, 19, 0, 0, 0, 0, 0, 0, 20, 24, 0, 0, 0, 25, 26, 27, 28, 33, 0, 0, 0, 0, 0]","[4, 3, 2, 2, 4, 3, 2, 2, 2, 4, 3, 2, 7, 3, 3, 3, 3, 3, 3, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2]",34
telkomsel berkolaborasi dengan bluebird menghadirkan teknologi internet of things ( iot ) via xxxuserxxx indonesia,telkomsel berkolaborasi dengan bluebird menghadirkan teknologi internet of things ( iot ) via xxxuserxxx indonesia .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",23
"min mohon bantuan , saya sudah dm terima kasih","admin , mohon bantuannya , saya sudah dm . terima kasih .","[4, 0, 5, 0, 2, 6, 7, 8, 9, 10, 0]","[4, 3, 5, 3, 2, 2, 2, 4, 2, 4, 2]",11
"kalo nomer hp hilang , gopay nya gimana ?","kalau nomor hp hilang , gopay nya bagaimana ?","[3, 0, 0, 4, 5, 6, 7, 8, 9, 11, 0, 12, 0]","[5, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2]",13
ini wishlist saya kok ilang ? tapi pas liat per item masih ada tanda hati wishlist nya aktif,"mengapa daftar keinginan saya hilang ? tapi saat lihat per item , masih ada tanda hati yang berarti daftar keinginannya aktif .","[5, 0, 0, 0, 0, 9, 0, 0, 0, 10, 13, 0, 0, 14, 15, 16, 17, 18, 23, 0, 0, 0, 0, 24, 0]","[6, 3, 3, 3, 3, 4, 3, 3, 3, 2, 5, 3, 3, 2, 4, 2, 2, 2, 7, 3, 3, 3, 3, 4, 2]",25
kalau adminnya bales lagi . ujung2nya diterimakasih in terus nih mas,"kalau adminnya balas lagi . pada akhirnya diberi ucapan terima kasih saja terus , mas .","[1, 2, 3, 6, 0, 0, 7, 15, 0, 0, 0, 0, 0, 0, 0, 17, 0, 18, 0]","[2, 2, 2, 4, 3, 3, 2, 10, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 2]",19
"gw juga pernah di telfon anjir hahaha , masuk orderan ke gw xxxnumberxxx kali","saya juga pernah di telepon anjir hahaha , masuk orderan ke saya xxxnumberxxx kali .","[2, 0, 3, 4, 8, 0, 0, 0, 9, 10, 11, 12, 13, 14, 15, 16, 18, 0, 19, 20, 21, 22, 23, 24, 0]","[4, 3, 2, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 2]",25
ngga ada kerjaan ya ? dimana2 ada,apakah tidak ada kerjaan ? dimana - mana ada .,"[2, 0, 3, 5, 0, 6, 8, 0, 9, 0]","[5, 3, 2, 2, 3, 2, 5, 3, 4, 2]",10
ayo xxxuserxxx atau xxxuserxxx ambil alih pembinaan bulutangkis,"ayo xxxuserxxx atau xxxuserxxx , ambil alih pembinaan bulu tangkis .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 6, 3, 2]",16
dear admin xxxuserxxx saya mau kirim barang tapi ongkos kirim bayarnya apakah bisa di beban kan oleh penerimannya ?,"dear admin xxxuserxxx saya mau kirim barang , tapi ongkos kirim bayarnya apakah bisa dibebankan oleh penerimanya ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 0, 0, 0, 22, 24, 0, 25, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 4, 3, 2, 2]",26
emang iya resi j & t bisa di track setelah xxxnumberxxx hari ? gw udah beberapa kali ngirim pake j & t kayanya langsung bisa di track deh .,"memang iya , resi j & t dapat ditrack setelah xxxnumberxxx hari ? saya sudah beberapa kali mengirim menggunakan j & t , sepertinya langsung dapat dilacak .","[2, 0, 3, 4, 5, 6, 10, 0, 0, 0, 11, 12, 13, 14, 15, 16, 17, 20, 0, 0, 21, 25, 0, 0, 0, 26, 27, 30, 0, 0, 35, 0, 0, 0, 0, 36, 0]","[4, 3, 4, 2, 2, 2, 7, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 5, 3, 3, 3, 2, 2, 5, 3, 3, 5, 3, 3, 3, 3, 2, 2]",37
"ngapain ngadain sale harga xxxnumberxxx kalo ujung2 nya gak dikirim alasan klasik salah harga , apa cuma mau menaikkan traffic gan ?","buat apa mengadakan obral harga xxxnumberxxx , jika akhirnya tidak dikirim dengan alasan klasik salah harga ? apakah hanya ingin menaikkan jumlah kunjungan ?","[23, 0, 0, 0, 0, 0, 29, 8, 9, 10, 11, 22, 0, 0, 0, 0, 0, 18, 19, 20, 6, 7, 17, 21, 0, 0, 30, 0, 0, 26, 0]","[4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 2, 2, 2, 2, 6, 6, 3, 3, 6, 3, 3, 6, 2]",31
gak ada balasan sampai sekarang . apa karena cuma terpotong xxxnumberxxx xxxnumberxxx ribu aja ?,tidak ada balasan sampai sekarang . apa karena hanya terpotong xxxnumberxxx ribu saja ?,"[2, 0, 3, 4, 5, 6, 7, 8, 10, 0, 11, 12, 13, 14, 15, 21, 0, 0, 0, 0, 0, 23, 0, 24, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 3, 2, 2]",25
min saya mau bayar transaksi bukalapak ko gagal mulu ya,"admin , saya ingin membayar transaksi bukalapak . mengapa selalu gagal ?","[2, 0, 5, 0, 0, 6, 7, 8, 10, 0, 14, 0, 0, 0, 0]","[5, 3, 5, 3, 3, 2, 2, 2, 6, 3, 4, 3, 3, 3, 2]",15
"pulsa saya terakhir xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx an , terus isi ulang xxxnumberxxx . kenapa skrg jumlahnya hanya xxxnumberxxx ya ? nomer xxxnumberxxx","pulsa saya terakhir , sekitar xxxnumberxxx . lalu isi ulang xxxnumberxxx . mengapa sekarang jumlahnya hanya xxxnumberxxx ? nomornya xxxnumberxxx .","[1, 2, 3, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 27, 28, 44, 0, 34, 0, 33, 24, 35, 36, 37, 38, 39, 32, 0, 0, 0, 0, 45, 46, 47, 48, 49, 50, 52, 0, 54, 0, 55, 56, 57, 58, 59, 0]","[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 6, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 5, 3, 2, 2, 2, 2, 4, 2]",60
sy berencana menutup kartu pascabayar saya hari ini . dan gak bisa ditutup dgn alasan hrs nunggu cycle . kenapa hrs bgtu ?,saya berencana menutup kartu pascabayar saya hari ini . tidak bisa ditutup dengan alasan harus menunggu siklus . apakah harus begitu ?,"[7, 0, 3, 4, 5, 6, 8, 2, 9, 10, 13, 0, 0, 14, 16, 0, 22, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 29, 0]","[2, 3, 2, 2, 2, 2, 4, 2, 2, 2, 4, 3, 3, 2, 4, 3, 6, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 2, 2]",30
min kok aku beli fore cofee ga dapet cashback ya ?,"admin , mengapa aku beli fore cofee tidak dapat cashback ?","[3, 0, 0, 4, 5, 6, 7, 8, 11, 0, 0, 12, 14, 0, 15, 0]","[6, 3, 3, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 3, 2, 2]",16
"halo bukalapak mau bertanya , apakah bisa membayar tagihan kartu ready credit citibank via bukalapak ? tks",halo bukalapak . mau bertanya . apakah bisa membayar tagihan kartu ready credit citibank via bukalapak ? terima kasih .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 0, 0, 0]","[2, 2, 2, 2, 4, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 2]",26
"no . transaksi xxxnumberxxx barang belum dikirim melebihi batas kirim , dana belum masuk ke saldo bl saya .","nomor transaksi xxxnumberxxx . barang belum dikirim melebihi batas kirim , dana belum masuk ke saldo bl saya .","[3, 0, 9, 4, 5, 6, 7, 8, 2, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",25
hancur neh jaringan lemot parah indosat dipisangan baru utara matraman jakarta timur . tolong dong min dah hampir seminggu lbh malah . mksh,"hancur nih jaringan lambat parah indosat di pisangan baru utara matraman jakarta timur . tolong dong admin , sudah hampir seminggu lebih . terima kasih .","[1, 3, 0, 6, 0, 0, 7, 11, 0, 0, 0, 12, 13, 14, 15, 16, 17, 18, 19, 22, 0, 0, 23, 26, 0, 0, 29, 0, 0, 0]","[2, 4, 3, 4, 3, 3, 2, 6, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 2, 4, 3, 3, 6, 3, 3, 2]",30
"bisa jd penipu , tp bsa jd persaingan bisnis 🤔 🤔 🤔 🤔 pa lg gojek melebarkn sayap","bisa jadi penipu , namun juga bisa jadi persaingan bisnis . apalagi go - jek sedang melebarkan sayapnya .","[1, 3, 0, 4, 9, 0, 0, 0, 0, 10, 17, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0]","[2, 4, 3, 2, 7, 3, 3, 3, 3, 2, 5, 3, 3, 3, 3, 3, 3, 10, 3, 3, 3, 3, 2]",23
yuk pantau timeline smartfren terus ya jangan lupa follow xxxuserxxx juga yah kak . terima kasih sobat setia smartfren . via,ayo pantau timeline smartfren terus ya . jangan lupa follow xxxuserxxx juga kak . terima kasih sobat setia smartfren . via,"[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 21, 12, 13, 14, 15, 16, 17, 18, 20, 0, 29, 11, 23, 24, 25, 26, 27, 28, 30, 22, 31, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2]",32
"halo min . tolong cek dm saya terkait sinyal internet yang lemot , sinyal hilang - hilangam . trims","halo admin . tolong cek dm saya terkait sinyal internet yang lemot , sinyal hilang - hilangan . terima kasih .","[1, 3, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 0, 23, 0, 0, 0]","[2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 6, 3, 3, 2]",24
"hallo min , saya kok beli fore cofee tidak dapat cashback yaa ? kenapa minn ? bisa di refund tidakk","halo admin , saya mengapa beli fore cofee tidak dapat cashback ? mengapa admin ? bisa di refund tidak ?","[4, 0, 0, 0, 5, 7, 0, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0, 21, 0, 0, 0, 22, 23, 24, 25, 26, 28, 0, 0]","[5, 3, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 5, 3, 3, 3, 2, 2, 2, 2, 2, 4, 3, 2]",29
pengiriman batre hp dari cengkareng jakarta barat ke solo jawa tengah bisa ga min,pengiriman baterai hp dari cengkareng jakarta barat ke solo jawa tengah bisa tidak admin ?,"[1, 4, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 0, 0, 0]","[2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 2]",17
ini xxxuserxxx kenapa ya udah xxxnumberxxx x top up ga masuk2 saldonya ?,"xxxuserxxx , mengapa saya sudah dua kali top up tidak masuk - masuk saldonya ?","[2, 0, 3, 4, 5, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 0, 20, 0, 21, 22, 23, 0]","[2, 3, 2, 2, 2, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 2, 2, 2]",24
wkwk diemin aja bodo amatt bukan kita yg salah yakan,hahaha . diamkan saja . bodo amat . kan bukan kita yang salah .,"[8, 0, 0, 0, 0, 0, 0, 0, 9, 10, 12, 0, 13, 15, 0, 18, 0, 0, 0]","[10, 3, 3, 3, 3, 3, 3, 3, 2, 2, 5, 3, 2, 4, 3, 4, 3, 3, 2]",19
gimana mau terbantu . dm aja ngga slow respon . sudah xxxnumberxxx hari dm saya tidak direspon,bagaimana mau terbantu ? dm saja tidak respons lambat . sudah xxxnumberxxx hari dm saya tidak respons .,"[2, 0, 3, 4, 6, 24, 21, 0, 0, 0, 0, 12, 13, 14, 15, 16, 17, 18, 19, 20, 5, 11, 0, 0, 0]","[4, 3, 2, 2, 4, 2, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 3, 3, 2]",25
"mau sign up tapi ngga ada pilihan bintaro , tangerang selatan . jadi ngga bisa . kapan nih bisanya ?","mau daftar , tapi tidak ada pilihan bintaro , tangerang selatan . jadi tidak bisa . kapan bisanya ?","[1, 9, 0, 0, 6, 0, 7, 8, 10, 4, 11, 12, 13, 15, 0, 16, 17, 19, 0, 20, 21, 22, 0]","[2, 4, 3, 3, 4, 3, 2, 2, 4, 2, 2, 2, 2, 4, 3, 2, 2, 2, 3, 2, 2, 2, 2]",23
"senang bisa terhibur . sehat selalu pak , dan semangat latihan dancenya",senang bisa terhibur . sehat selalu pak dan semangat latihan dansanya .,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 0, 11, 12, 14, 0, 15, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 4, 3, 4, 2]",16
jeh ketauan pake paket promoan km tama,"yah , ketahuan pakai paket promo kamu tama .","[6, 0, 0, 0, 0, 0, 7, 10, 0, 0, 11, 0]","[7, 3, 3, 3, 3, 3, 2, 4, 3, 3, 4, 2]",12
"kasus banyak , salah satu yang tertinggal dan mungkin serupa adalah terkait kasus","kasus banyak , salah satu yang tertinggal dan mungkin serupa adalah terkait kasus .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",15
min cek dm dong tolong saya nunggu solusi nya,"admin , tolong periksa dm . saya menunggu solusinya .","[5, 0, 0, 6, 0, 3, 10, 0, 0, 0, 0]","[5, 3, 3, 4, 3, 4, 6, 3, 3, 3, 2]",11
masih error nih daily gift gak bisa dibuka min,"masih gangguan , daily gift tidak bisa dibuka min .","[1, 4, 0, 0, 5, 6, 8, 0, 9, 10, 11, 0]","[2, 5, 3, 3, 2, 2, 4, 3, 2, 2, 4, 2]",12
